url,status_code,title,meta_description,canonical,schema_types,text_length,h1_count,h2_count,h3_count,h4_count,h5_count,h6_count,internal_links,external_links,nofollow_links,target_keyword
https://danskespil.dk/spil-sammen?intcmp=top_menu_spilsammen_brand,200,"
    Spil sammen - Danske Spil
",,https://danskespil.dk/spil-sammen,BreadcrumbList,4792,0,0,1,0,0,0,64,16,0,
https://danskespil.dk/plus-abonnement/plus-vaelg-spil?intcmp=top_menu_plusspil_brand,200,PLUS abonnement | Gå aldrig glip af chancen for at vinde,"Få et PLUS abonnement og gør det nemmere at spille Lotto, Eurojackpot, Vikinglotto, Keno og Alt eller Intet. Du spiller automatisk med hver uge og gevinsterne bliver automatisk sat ind på din konto.",https://danskespil.dk/plus-abonnement/plus-vaelg-spil,,3877,0,0,0,0,0,0,76,24,0,
https://danskespil.dk/blaa-konto/login-validation?loginUrl=/blaa-konto/login&loginSuccessUrl=https%3a%2f%2fdanskespil.dk%2fsport-og-casino,200,Log på Blå Konto | Danske Spil,,,,545,1,0,0,0,0,0,5,0,2,
https://danskespil.dk/blaa-konto/opret-konto?signupSuccessUrl=https://danskespil.dk/,200,Opret Blå Konto hos Danske Spil,"Opret en Blå Konto og spil Oddset, eOddset, Tips, Dantoto, Casino, LiveCasino, Spillehjørnet, Poker og Bingo. Du skal være 18+ for at spille.",https://danskespil.dk/blaa-konto/opret-konto,,3222,0,0,0,0,0,0,55,17,0,
https://danskespil.dk/roed-konto/opret-konto?signupSuccessUrl=https://danskespil.dk/,200,Opret Rød Konto hos Danske Spil,"Opret en Blå Konto og spil Lotto, Vikinglotto, Joker, Eurojackpot, Keno, Quick og Alt eller intet. Du skal være 18+ for at spille.",https://danskespil.dk/roed-konto/opret-konto,,3261,0,0,0,0,0,0,48,18,0,
https://danskespil.dk/blaa-konto/indbetaling,200,Danske Spil - Indbetaling,,https://danskespil.dk/blaa-konto/indbetaling,,3216,0,0,0,0,0,0,55,17,0,
https://danskespil.dk/blaa-konto/udbetaling,200,Danske Spil - Udbetaling,,https://danskespil.dk/blaa-konto/udbetaling,,3215,0,0,0,0,0,0,55,17,0,
https://danskespil.dk/blaa-konto/mine-spil,200,Danske Spil - Spilhistorik,,https://danskespil.dk/blaa-konto/mine-spil,,3191,0,0,0,0,0,0,53,16,0,
https://danskespil.dk/blaa-konto/amountlimits,200,Danske Spil - Indbetalingsgrænse,,https://danskespil.dk/blaa-konto/amountlimits,,4949,0,0,2,0,0,0,55,18,0,
https://danskespil.dk/casino/mine-tilbud,200,"
    Mine tilbud - Casino bonusser og tilbud - Få ekstra værdi til dine spil
",Find de nyeste casino bonusser og tilbud hos Danske Spil. Få mere at spille for med spændende kampagner og eksklusive fordele.,https://danskespil.dk/casino/mine-tilbud,BreadcrumbList,3632,0,0,0,0,0,0,85,19,0,
https://danskespil.dk/blaa-konto/oddset-bonus,200,,,,,3190,0,0,0,0,0,0,55,17,0,
https://danskespil.dk/blaa-konto/notifikationer,200,Danske Spil - Nyheder,,https://danskespil.dk/blaa-konto/notifikationer,,3238,0,0,0,0,0,0,55,17,0,
https://danskespil.dk/blaa-konto/historik,200,Danske Spil - Kontohistorik,,https://danskespil.dk/blaa-konto/historik,,3218,0,0,0,0,0,0,55,17,0,
https://danskespil.dk/blaa-konto/overblik,200,,,,,3207,1,0,0,0,0,0,55,17,0,
https://danskespil.dk/blaa-konto/selvudelukkelse,200,Danske Spil - Spær/luk konto,,https://danskespil.dk/blaa-konto/selvudelukkelse,,3219,0,0,0,0,0,0,55,17,0,
https://danskespil.dk/blaa-konto/profiloplysninger,200,Danske Spil - Mine oplysninger,,https://danskespil.dk/blaa-konto/profiloplysninger,,3221,0,0,0,0,0,0,55,17,0,
https://danskespil.dk/blaa-konto/send-dokumenter,200,Danske Spil - Send dokumenter,,https://danskespil.dk/blaa-konto/send-dokumenter,,3220,0,0,0,0,0,0,55,17,0,
https://danskespil.dk/om/spil-med-omtanke,200,"
    Spil med omtanke
",Spil skal være sjovt og må ikke tage overhånd. Find gode råd til sunde spillevaner fra en række eksperter og test dine egne spillevaner.,https://danskespil.dk/om/spil-med-omtanke,BreadcrumbList,5164,1,4,0,6,0,0,97,20,0,
https://danskespil.dk/om/spil-med-omtanke/interaktiv-selvtest,200,"
    Interaktiv selvtest
",,https://danskespil.dk/om/spil-med-omtanke/interaktiv-selvtest,BreadcrumbList,5757,1,4,1,0,1,0,92,23,0,
